guid,entry name,English
37496a76-b315-4bed-8d6d-a37e26598bc3,Item_IT_EXP_744,"A puzzling core from Omega Planetes.
It pulsates with heat, as if still active even
after being removed from the main body."
a6ec25b1-4683-437c-a364-a1b500e08435,Item_IT_737,Omega Data 1.0
430d33f9-697b-47ff-bd33-e9509ebed709,Item_IT_EXP_737,"Data left behind by Omega Planetes.
Includes records of the countless
battles it has had with various heroes."
b3a7a845-20bf-47d7-9056-6da1423c6535,Item_IT_745,Omega Data 2.0
a605066a-8515-4793-9c84-d554a8732c31,Item_IT_EXP_745,"Battle data left behind by Omega Planetes
(Savage). Includes records of the fierce
battles it has had with various heroes."
ad31023f-7546-45f7-91cd-409c2ff142cf,Item_IT_748,Gogmazios Rampart
ea5344ee-da27-47c1-a090-661c98fc7cd5,Item_IT_EXP_748,"A scale covered in the hardened
drakesbone oil Gogmazios
continually secretes."
8959819a-14a8-403b-8282-6cfa51641af6,Item_IT_749,Gogmazios Fortalice
dae3950a-a9d7-4261-961d-afdff0d19a14,Item_IT_EXP_749,"A carapace studded with weapons
and armaments. No halfhearted
attack can so much as faze it."
c4763f20-c752-483d-9f21-51ee2cc292cd,Item_IT_750,Gogmazios Lacerator
31ea06fc-ace5-47e5-9c98-a1a93dd2808a,Item_IT_EXP_750,"A twisted blade slicked with
blood and oil. Its dull edge
crushes instead of cutting."
8973798c-1b0f-47a5-a849-d89295e2d32a,Item_IT_751,Gogmazios Shredders
97058b8f-0b0c-4708-8998-d1bc57abaf35,Item_IT_EXP_751,"Red-hot claws the Gogmazios
uses to cruelly sear prey within
its long arms' reach."
cd46a271-202a-4f00-bed7-82ffa88db43a,Item_IT_752,Gogmazios Fiberwing
500a6f45-a7c9-4683-af61-3fc05e9fada0,Item_IT_EXP_752,"A great wing too tattered to
raise winds, sending instead
vicious splatters of oil."
d386a621-70f1-4532-ae72-8eb5966e13ff,Item_IT_753,Gogmazios Thorntail
7a29b54e-82b2-441b-90e1-be1e33a5d11b,Item_IT_EXP_753,"A long, vicious tail lined with
countless spines. Strikes fear
into all who look upon it."
ce7e1fd3-fa28-4647-9855-2568ae47c1eb,Item_IT_754,Wartorn Dragongem
11ed8143-dc16-4d68-9d04-44e9775f5001,Item_IT_EXP_754,"A precious gem formed within a
Gogmazios's body. At its core is a
firestorm capable of consuming all."
645b9617-6bd5-42b5-87ad-439a5fc283f7,Item_IT_755,Heavy Drakesbone Oil
2cea7c90-9712-4c1c-8bc7-4989b4431043,Item_IT_EXP_755,"Hazardous fluid that courses
through the Gogmazios's body
and explodes at high heat."
f12992c4-a3d6-477b-bd2e-b3798d24db30,Item_IT_747,Gogmazios Certificate S
7682babf-1c31-45a4-bf72-fb378063cfa8,Item_IT_EXP_747,"A Guild certificate awarded to those
who have hunted a Gogmazios.
Used to make equipment."
a5e866c8-69d6-47eb-86d4-406e43d3164d,Item_IT_556,Rathalos Scale+
3c633673-cdc2-4ab4-a39c-15500d644bce,Item_IT_EXP_556,"An extraordinarily durable
scale carved from the body
of a Rathalos."
323556da-8b92-4f01-bd7f-25db75cddc7b,Item_IT_557,Rathalos Carapace
3d130ec9-57d3-44e0-9ad9-163b7da36bf1,Item_IT_EXP_557,"This Rathalos carapace emanates
a nobility befitting the King
of the Skies."
e8cc7a6d-b942-47b8-b83e-0211da4840af,Item_IT_558,Rathalos Wing
5f04a28d-58b5-45ae-b32b-eb57bf74a64d,Item_IT_EXP_558,"The wing of a Rathalos.
Skilled artisans can craft
it into strong equipment."
fd63bcf6-e80b-41c6-95fd-fd4cf1130047,Item_IT_559,Rathalos Tail
9b92655d-432d-4060-99b8-74b22a01a59f,Item_IT_EXP_559,"A severed Rathalos tail covered
in plates and keen spines. It has
any number of uses."
cc167df0-ca05-4e1d-88dc-5941b468ef0c,Item_IT_560,Rathalos Ruby
963a57ad-0e4b-48f7-83d5-7ef18116ad6f,Item_IT_EXP_560,"A rare, precious gem
from inside a Rathalos.
Almost too nice to use."
5081f6c9-fecd-4cb9-a131-20d3ef8181b2,Item_IT_561,Rathalos Certificate S
15fe5f7d-6701-4fae-97fb-5c342d2af0ff,Item_IT_EXP_561,"A Guild certificate awarded to
those who have hunted a Rathalos.
Used to make equipment."
d0406856-2508-4b49-b30f-cbe736fc672a,Item_IT_562,Gore Magala Scale+
7a5ee40a-4ecd-4f2e-b530-aea8a8afd672,Item_IT_EXP_562,"A deep black scale that seems
to devour surrounding light,
not reflect it."
7dc4b531-d183-4436-99ac-f2871b4cb3fd,Item_IT_563,Gore Magala Carapace
c2adc759-e0c2-414f-b90b-a2237fa01dc9,Item_IT_EXP_563,"The Gore Magala's handsome
black suit of armor, said to
negate all blows."
ba2a71ce-c089-404b-9a3c-a78327eea617,Item_IT_564,Gore Magala Wing+
95e3f5c1-6c9c-4e75-b39b-5e206a3f515e,Item_IT_EXP_564,"A horrifying wing that casts
a hungry shadow over prey
and drives them insane."
94974935-8f0e-488a-8cd3-f547556838f7,Item_IT_565,Gore Magala Ripclaw+
4842c158-d1b3-46e8-a4e8-554762cee3ff,Item_IT_EXP_565,"A claw from a Gore Magala's
second foreleg. It inflicts Frenzy
and generations of suffering."
ccc8a52b-f9ac-462a-908c-3b40fa3642f0,Item_IT_566,Gore Magala Tail
2f2f864c-3a19-43bb-a7e0-88da2b370e24,Item_IT_EXP_566,"A pliant tail covered in
reverse scales that strikes
like a whip, not a blade."
eeac136e-4a65-4226-ae3d-022a1de30a90,Item_IT_567,Gore Magala Feeler+
a0cd860c-2e10-45d5-b587-45a213edb8cb,Item_IT_EXP_567,"A well-honed sensory organ from
a Gore Magala that oozes violet
melancholy from its infected tip."
0a259e14-d210-4ceb-a6dd-5f42a1f7cac5,Item_IT_568,Gore Magala Nyctgem
ac397eb7-66c1-44d1-a2c2-49cbc84b3534,Item_IT_EXP_568,"A pure, jet-black jewel that
imprisons and swallows all
nearby light."
2b48771d-4d5b-42d2-aab0-5d83815853c9,Item_IT_569,Gore Magala Certificate S
a7946f90-54c9-4e0d-8bb1-ca64757c766a,Item_IT_EXP_569,"A Guild certificate awarded to
those who have hunted a Gore
Magala. Used to make equipment."
b8d408f1-9701-4668-9534-0b383d32b0f4,Item_IT_570,Frenzy Crystal
fbddfdc2-0161-44a6-857c-5c58550f5206,Item_IT_EXP_570,"An unsettling crystal wreathed
in Frenzied power. Handle with
extreme care."
fdbf99ad-58bb-4e45-bb92-6a54e8f7629a,Item_IT_571,Conga Pelt
1a080727-ff40-4dbd-b60b-82ede75e4ab6,Item_IT_EXP_571,"A Conga pelt. Sturdy and soft
to the touch but must be
deodorized before it's processed."
616065c2-4d62-4122-bcb3-e7c1a65a5308,Item_IT_572,Conga Pelt+
9ed6e229-5984-4d24-acc8-bb9235ac797d,Item_IT_EXP_572,"A high-quality Conga pelt. The
thick fur can be used to make
long-lasting equipment."
2c4a49d3-a640-4dcb-a12c-04a7d3bed39d,Item_IT_573,Vespoid Shell
5bb327fc-6b12-4550-a622-fe4317fc12bd,Item_IT_EXP_573,"A Vespoid shell. If processed
correctly, it can become just
as tough as a wyvern's hide."
49130cfc-d7c2-4f45-af32-0d7e17ae77bc,Item_IT_574,Vespoid Carapace
742a6af6-6970-4d7e-8ba4-5746ec8f7b0a,Item_IT_EXP_574,"The hard carapace of a Vespoid.
It takes on a unique quality
once processed."
378a6037-06d5-431b-bdd2-0dbb8f4c0f81,Item_IT_575,Vespoid Wing
3efee4fd-744d-4525-8e79-23118b18da83,Item_IT_EXP_575,"The wing of a Vespoid. Extremely
difficult to process and produces
widely varying results."
65fa6d3a-7623-4d4b-8bfd-9f3e1633c316,Item_IT_576,Vespoid Innerwing
bf6ffa0d-70f2-4a59-82a5-f730a0797312,Item_IT_EXP_576,"The innerwing of a Vespoid.
Sharp and elegant, like a blade."
1fae8de1-3431-4903-ae4c-891d1af77f92,Item_IT_577,Blango Pelt+
c9230134-e248-42f1-9595-d3b393df4486,Item_IT_EXP_577,"A high-quality Blango pelt.
Difficult to process, but
valuable nonetheless."
f7dbca19-13b8-498c-aa51-94a566741566,Item_IT_578,Lightcrystal
4a5db0d6-cf6a-44d0-ad6d-cac0eabc3a89,Item_IT_EXP_578,"A precious and extremely hard
substance with a faint glow.
Sometimes used for crafting tools."
0dd32f61-4465-41a8-bea3-a96c491ac927,Item_IT_579,Novacrystal
c883ccd2-944c-4c9f-ad36-ac70325d6328,Item_IT_EXP_579,"High quality Lightcrystal. Highly
coveted for its rarity, it's used for
only the finest of metalworking."
0ba75892-1846-49d5-a88f-1821f4deb677,Item_IT_580,Firestone
30ad2f69-6592-48e3-a472-d5bb9e58eff1,Item_IT_EXP_580,"Ore that is scorching even at
room temperature. Its heat can
be used to fuse materials."
813e3fcf-55ca-40df-8227-edd7da55446a,Item_IT_581,Firecell Stone
8f10cc2c-217d-4439-a7c4-0741f35c191f,Item_IT_EXP_581,"A magma-like deposit that only
trained hands can handle. Armor
made from it is first-class."
996fd089-9a61-4d9b-a960-229121bee151,Item_IT_582,Fucium Ore
bafebe6f-b068-4f89-970c-06f8e1117275,Item_IT_EXP_582,"A mysterious metal found in the
Ruins of Wyveria, capable of fusing
any other materials together."
d16bf6ae-74e0-4b44-86ff-b0d58c8684d2,Item_IT_583,Icium
782ecea2-bd79-428a-99ce-14dd6065117c,Item_IT_EXP_583,"Precious metal from the Iceshard
Cliffs. Shines bright white when
the light catches it."
86d32d53-0e0d-4f57-ba81-6437300969c4,Item_IT_698,Gracium
74a3aa8d-9dfd-4cfd-b036-bca60b432905,Item_IT_EXP_698,"Precious ore from the Iceshard Cliffs.
Swathed in frigid air that shines pale
blue when the light catches it."
27b5a3b7-f49f-4a81-986b-29976966f33b,Item_IT_584,Guardian Fulgur Certificate S
a8fa091e-aad0-4c83-be1a-72285ccde926,Item_IT_EXP_584,"A Guild certificate awarded to those
who have hunted a Guardian Fulgur
Anjanath. Used to make equipment."
72c38983-f93d-4e12-9cd2-7ae45039c4ce,Item_IT_585,Congalala Certificate S
690f9b20-f2c0-4c6c-9b8b-96d8bd1f7594,Item_IT_EXP_585,"A Guild certificate awarded to
those who have hunted a Congalala.
Used to make equipment."
0c80c91f-cb0c-4504-9084-5e8e2a596609,Item_IT_586,Charred Oilbone
1e8d4f38-3c10-4dfc-99a5-f688c03e5fb0,Item_IT_EXP_586,"A bone found in the Oilwell Basin.
Covered in a thick coat of oil that
built up over many years."
400795e0-63ce-414b-a270-7da8917c016e,Item_IT_587,Frozen Icebone
9d8116e6-fc33-450e-a8cc-a18a406df810,Item_IT_EXP_587,"A bone found in the Iceshard
Cliffs. Tempered over millennia
deep within the frozen earth."
74246e62-b7ce-4f49-860b-cf1a02513241,Item_IT_588,Tough Guardian Bone
91f077dc-c8c3-4703-902a-7985d42c7333,Item_IT_EXP_588,"A bone found in the Ruins of
Wyveria. Its peculiar shape
is unique to the local wildlife."
52cfb587-ca70-49a6-8ae7-94995eb5f0b4,Item_IT_589,Quality Bone
3d828fc7-a5e5-4f1a-af06-b84418367f97,Item_IT_EXP_589,"A bone used as crafting material.
Its ease of use and hardness allow
it to be shaped into better gear."
42c0a375-c490-479b-8a78-5fcaa1bd0838,Item_IT_590,Crushed Crystal
1adb13b4-be3a-429d-b4f1-5d2e5edb2d0a,Item_IT_EXP_590,"A shard of crystal carved from the
carcass of a Guardian. Can be used
as a melding material."
2cb02498-cfd5-41c7-ae0e-a512ac9e8ca1,Item_IT_591,Cloudy Crystal
9f73496e-d783-4568-9e18-a5d3396d935f,Item_IT_EXP_591,"A hazy crystal carved from the
carcass of a Guardian. Can be
used as a melding material."
ebee004c-96dd-44d8-987a-36857e088565,Item_IT_592,Coruscating Crystal
fa24651c-c5e7-42e6-9dc8-2fa79326dde3,Item_IT_EXP_592,"A glittering crystal carved from
the carcass of a Guardian. Can
be used as a melding material."
8ee44718-5c0c-470c-84ba-96a4d73c422a,Item_IT_699,Wyverian Bloodstone Shard
a78e50e0-d5ea-4e13-ac4b-baf87b5dd61d,Item_IT_EXP_699,"Obtained from destroying a tempered
wound. Has a deep sanguine hue.
Can be used as a melding material."
90403f8a-fd61-45c5-9f23-d85d18019344,Item_IT_700,Wyverian Bloodstone (S)
e010fba8-f421-4e03-9026-5809b20c615a,Item_IT_EXP_700,"Obtained from destroying a tempered
wound. Has a deep sanguine hue.
Can be used as a melding material."
d0045372-a1e7-4bcc-86ee-afd0e0e8d3ae,Item_IT_701,Wyverian Bloodstone
becb7f07-6636-4ef5-ab80-ceb5d40b17af,Item_IT_EXP_701,"Obtained from destroying a tempered
wound. Has a deep sanguine hue.
Can be used as a melding material."
b8cc78d1-8003-484d-9f4e-79e1440c1a5c,Item_IT_702,Wyverian Bloodstone (L)
11938dc6-36e3-4f1c-a537-40cfbe6c481b,Item_IT_EXP_702,"Obtained from destroying a tempered
wound. Larger than most of its type.
Can be used as a melding material."
87b2aac9-a95b-4471-aefc-bd3b1039774e,Item_IT_703,Wyverian Bloodstone Chunk
b5772263-0565-43b8-b739-2ac4fb45622b,Item_IT_EXP_703,"Obtained from destroying a tempered
wound. One of the largest of its kind.
Can be used as a melding material."
640bdb7c-67fb-4600-beed-81e34e8c2215,Item_IT_593,Flame Sac
75ceff17-3e45-445a-92f3-7f69b86bcccb,Item_IT_EXP_593,"A monster organ filled with
flammable powder. Handle
with extreme care."
20de6266-50d0-4062-9f9d-9d1c809398e4,Item_IT_594,Inferno Sac
58942e2b-53fb-4e10-b8a0-09a99d1ed6bc,Item_IT_EXP_594,"A monster organ filled with
powder that ignites if it so
much as touches air. Danger!"
42ef4864-718b-4c9f-b12e-2ba0314f408b,Item_IT_595,Aqua Sac
ff0bb9b9-7b4e-42e8-934b-7168de6f0e8b,Item_IT_EXP_595,"A monster organ designed to hold
and preserve water."
7ad165c5-e85a-4625-8daa-a07735b3a0a2,Item_IT_596,Torrent Sac
ae806e2f-71f9-41f1-8f50-c8d103d87889,Item_IT_EXP_596,"A monster organ designed to
hold and preserve copious
amounts of water."
dc76d91a-0dc0-4127-87e8-3c09cd39eba0,Item_IT_598,Thunder Sac
d4c526e2-4fdc-4c1b-99da-54c7bb8fbe07,Item_IT_EXP_598,"A monster organ that can
store up large amounts of
high voltage electricity."
c2e1e428-8266-4ede-b1e4-d645a49f4073,Item_IT_599,Frost Sac
0993630b-27b6-4f97-a3d4-23582fca32b4,Item_IT_EXP_599,"A monster organ filled with
extremely cold fluid. Handle
with care."
7a573abd-bc7e-4aea-8d39-94411fd45cf4,Item_IT_600,Freezer Sac
3a0a5e0e-9ebd-438b-b281-2aaf140cc826,Item_IT_EXP_600,"A monster organ with
tremendous chilling power.
Flash-freezes its surroundings."
e3fa12f0-c506-4a25-b797-3ea8d89c46c7,Item_IT_601,Poison Sac
af3ec0d8-fced-4447-93a1-afe80a86f94b,Item_IT_EXP_601,"A monster organ filled with
a lethal toxin. Handle with
extreme care."
6e44b511-53cc-4295-81c8-d0d9bff4d0ef,Item_IT_602,Toxin Sac
484f47aa-b54b-4084-853a-6d292326a972,Item_IT_EXP_602,"A monster organ filled with
an extremely potent toxin.
Even one touch can be risky."
aef2214d-6183-459d-bebf-0ec53bc97034,Item_IT_603,Lala Barina Mucus
357e9715-e4a8-4996-8cb4-444c7ad19b0e,Item_IT_EXP_603,"Body fluid from a Lala Barina.
A sticky, red liquid that causes
paralysis."
4fb60f3f-d577-4568-8cfb-c5709fa2aad0,Item_IT_604,Lala Barina Mucus+
f31c7d1a-7a0a-4559-bc5c-5b54704de79d,Item_IT_EXP_604,"Thick body fluid from a Lala Barina.
As red as fresh blood, it contains
a powerful paralytic."
eafac1e9-d26e-443c-91e3-a4f1840bb4df,Item_IT_605,Sleep Sac
fbda4871-91b0-4aad-b1c7-ea8bc56e9c74,Item_IT_EXP_605,"A monster organ filled with
a knockout powder capable
of inducing sleep."
1ea232e2-7fcc-4bce-8406-cb1d39bc13d1,Item_IT_606,Coma Sac
1cccb099-4caf-48db-8738-93dc5acbc405,Item_IT_EXP_606,"A monster organ filled with
a dangerous powder. One whiff
can induce a coma."
337949e4-afa4-4c68-b30b-5bc303834a7c,Item_IT_607,Guardian Blood
43edf72e-e16a-4ad4-bb8e-1fa8043d2152,Item_IT_EXP_607,"Guardian blood containing an
unknown substance. A valuable
research material."
bc21ec5e-a6f9-466f-bfe6-5179b8263f5b,Item_IT_608,Guardian Blood+
5d3ebd5c-6e19-4f12-9001-6f7cec82dd29,Item_IT_EXP_608,"Guardian blood with rather
peculiar properties. Requires
further research."
31967cd1-9ef5-4631-ad52-cb659944ad5f,Item_IT_479,Ancient Weapon Fragment
f66a51be-9b21-4f32-9978-63d518faec0c,Item_IT_EXP_479,"Part of an ancient weapon.
Needs to be appraised."
08b30add-0986-4dd0-a7ef-27a11efaed92,Item_IT_478,Hot Pepper
bd8c7546-312d-4d63-8cfe-36ede8806c62,Item_IT_EXP_478,"A plant spicy enough to set
your mouth on fire. Used for
making hot drinks."
8963ed29-3f97-4279-abb4-1ee6704b112a,Item_IT_477,Chillshroom
59fc96dd-5255-458d-90c0-3195ecfe8bed,Item_IT_EXP_477,"This frosty mushroom is a
primary ingredient in cool
drinks."
27c24646-8da4-4bef-a7a9-72accd90058c,Item_IT_474,Ancient Wyvern Coin
d45446ca-8442-4d6f-9ec9-15329b25f4f8,Item_IT_EXP_474,"A rarity found in the East. A
coin bearing a delicate etched
relief, long out of use."
31d1466b-c33a-4cc0-8a75-e70281c87968,Item_IT_828,Round Acorn
0345c66c-7091-4e20-8885-2387a02d2b5b,Item_IT_EXP_828,"A perfectly round acorn. It's
a Felyne's beloved treasure."
706c8d7f-1388-4b33-8054-2ea0b4570b11,Item_IT_475,Heavy Piercing Pod
314832d9-81ed-477f-a010-8b00cb8607ba,Item_IT_EXP_475,"Slinger ammo that inflicts massive
piercing damage on impact."
d3a8dde6-de46-48c5-906a-a9dd39d1bd58,Item_IT_476,<COLOR FF0000>#Rejected#</COLOR> Item_IT_476
731c3e9a-1272-480f-bb83-07893ad48589,Item_IT_EXP_476,<COLOR FF0000>#Rejected#</COLOR> Item_IT_EXP_476
9231d176-1334-4133-ab90-eed458e39364,Item_IT_409,Equipped Mantles
9b40730e-e5d0-40a2-bf19-4e91a8f4d837,Item_IT_EXP_409,"The selected mantle in Change
Equipment will be reflected in
your Radial Menu/Loadouts."
1dc1258d-2856-4a58-81a8-9b231549d428,Item_IT_472,Drearisite Scraps
76ce0baa-8bcf-4f51-88d5-f28480d8202a,Item_IT_EXP_472,"Metal scraps manufactured in
Azuz. Can be used as a material
once smelted."
28b86cd1-b629-42c2-8635-f4b9ea9b1f39,Item_IT_473,Scarred Scale
9863c0ba-c263-417f-8b00-737353be74b1,Item_IT_EXP_473,"A material found in the Iceshard
Cliffs. Despite its scarring, it
remains tough as any other scale."
06761594-1b65-4ac7-b153-2c309c2ffe8f,Item_IT_609,Great Hibiscus
2111b6cc-d21c-47de-99b6-b22e832091cd,Item_IT_EXP_609,"A large, brightly colored flower
found in the Ruins of Wyveria.
Spreads its seeds through the air."
83ffc8d2-e0b4-49c8-ac11-e5de2ff87ae9,Item_IT_610,Dalthydon Wool
c1a6885d-f187-4961-b287-d486b95b5c31,Item_IT_EXP_610,"A product of Kunafa. Perfectly
suited for desert life. Try
bringing it to the Smithy."
ec398ccc-fbe2-4b5a-aa46-d26f5013c463,Item_IT_611,Azuz Tanned Leather
eaad39e6-a656-4920-890d-7a4426cdcf12,Item_IT_EXP_611,"A product of Azuz. The leather
is repeatedly repaired for extended
use. Try taking it to the Smithy."
785be47d-aef3-4322-9a67-1b2bf3b64866,Item_IT_612,Suja Textiles
d48cd25f-d235-452a-9ffb-8ecf630d5a17,Item_IT_EXP_612,"A product of Suja. Its unique pattern
has roots in Wyverian tradition.
Try taking it to the Smithy."
fff07392-eea8-446e-8619-14b92d46e66b,Item_IT_613,Sild Cotton
6d401696-bd94-456c-924c-e549156d4de5,Item_IT_EXP_613,"A product of Sild. A high-quality
material that can be used as-is.
Try bringing it to the Smithy."
68488e43-8948-473f-b69b-e25eda548fc9,Item_IT_614,Gajau Hide
8f68e21b-26ea-4ae5-83cb-7270dd19dabb,Item_IT_EXP_614,"The hide of a Gajau. Covered in
a thick slime that grants water
resistance."
7bdb9b7c-d6ea-4730-95e4-d097f52b1c07,Item_IT_615,Speartuna Fin
2145d1b0-d741-459e-a408-01b43dc25b9c,Item_IT_EXP_615,"The sharp fin of a Speartuna.
Might be useful for something
if you bring it to the Smithy."
6d713dab-ec77-472b-9ca4-46aacf865e45,Item_IT_616,Commission Ticket
e216b6fb-76db-41bf-b290-50f7b14e5c6e,Item_IT_EXP_616,"A ticket in the image of a hunter
who traveled to the New World.
Try taking it to the Smithy."
2309222d-bee6-44af-9885-d2ad799451a4,Item_IT_708,Expedition Headgear Ticket
eb8d5222-5577-4a72-88cc-c86611f0c246,Item_IT_EXP_708,"A ticket inscribed with the emblem
of the expedition. Give it to the
Smithy to get special equipment."
44b3e823-26b3-4a88-86c3-4e144599f916,Item_IT_618,Mimiphyta Ticket
51fe8fb7-11dc-4045-b046-b0e190924990,Item_IT_EXP_618,"A ticket depicting the ecology
of Mimiphyta. Give it to the
Smithy to get special equipment."
04547e36-584a-4be6-89fd-fc00bdd26b33,Item_IT_758,Rey Dau Certificate γ
ed4448bc-b96f-42d0-a8c4-3e7693fcac36,Item_IT_EXP_758,"A Guild certificate for hunting
an Arch-tempered Rey Dau.
Used to make equipment."
a855dc95-5069-4a67-8e16-77b5db708d6e,Item_IT_759,Uth Duna Certificate γ
1e30a8b7-b68e-47e7-af11-18a49d71cf0a,Item_IT_EXP_759,"A Guild certificate for hunting
an Arch-tempered Uth Duna.
Used to make equipment."
df5c5e41-a698-4d58-b760-cdfbb72d98c3,Item_IT_760,Nu Udra Certificate γ
f40f17f1-b4cf-4018-ad20-6025a0956185,Item_IT_EXP_760,"A Guild certificate for hunting
an Arch-tempered Nu Udra.
Used to make equipment."
2326f16d-c83d-4fbc-92c3-14db1026d8fd,Item_IT_761,Jin Dahaad Certificate γ
4dddccb7-0a63-4850-b7e9-2db15a20e128,Item_IT_EXP_761,"A Guild certificate for hunting
an Arch-tempered Jin Dahaad.
Used to make equipment."
d28d449b-b515-49c3-8901-39f1bc529c24,Item_IT_763,Blossomdance Ticket
1814b60e-e974-4fcf-8ce3-f79536922e17,Item_IT_EXP_763,"A ticket you receive for attending
the Blossomdance. Can be
exchanged for festive equipment."
2ed72ec9-7378-428f-91ac-04400a23e613,Item_IT_764,Blossom Ticket
530dc1e5-e7a9-494c-a96c-712152b10a47,Item_IT_EXP_764,"A ticket depicting a flowery set
of armor. Give it to the Smithy
to get special equipment."
cf46de8e-ff61-44b6-b481-59b91779daf5,Item_IT_765,Blossomdance Catalog
67d87484-6bf8-4979-8fb6-7fc7918cf05d,Item_IT_EXP_765,"A ticket depicting elegant
decorations. Give it to the
Smithy to get special equipment."
41b0d0e4-993f-4628-9397-b2bc1307089a,Item_IT_766,Flamefete Ticket
fc88bc50-dc42-4c32-959e-e5ddaab86c9d,Item_IT_EXP_766,"A ticket you receive for attending
the Flamefete. Can be exchanged
for festive equipment."
90346778-c51b-47be-b723-b6acf7ab774d,Item_IT_767,Diving Ticket
3f79ac75-fa13-45e3-b697-fe3397e194fb,Item_IT_EXP_767,"A ticket depicting gear for those
who love to swim. Give it to the
Smithy to get special equipment."
52d659d5-2145-4459-b956-401ce8826a95,Item_IT_768,Flamefete Catalog
92d0b3dd-de45-4fbc-8233-fe948184d0f9,Item_IT_EXP_768,"A ticket depicting elegant
decorations. Give it to the
Smithy to get special equipment."
5a6f2c78-deff-419d-952f-54f7ffd8750a,Item_IT_769,Worn Pickaxe
0709b4bf-1cfa-492d-a845-6713933e0bec,Item_IT_EXP_769,"A once-treasured pickaxe, well-
worn from heavy use. Give it to
the Smithy to get special equipment."
058704df-da76-485b-a691-e8d87262676d,Item_IT_770,Dreamspell Ticket
fda9a8a6-7470-423c-964a-591321c2e240,Item_IT_EXP_770,"A ticket you receive for attending
the Dreamspell. Can be
exchanged for festive equipment."
7dcf50e2-277d-4c63-b0b1-6abcfeb366cf,Item_IT_771,Harvest Ticket
c84952d8-ee62-4c90-aa90-cd53222e4d97,Item_IT_EXP_771,"A ticket depicting an autumnal
set of armor. Give it to the Smithy
to get special equipment."
6c6d53ec-653b-4280-bd2a-32313dfa0743,Item_IT_772,Dreamspell Catalog
ec8b8091-6efe-4e21-b8b7-b36128500206,Item_IT_EXP_772,"A ticket depicting elegant
decorations. Give it to the
Smithy to get special equipment."
853e7a19-818f-4f66-a38d-dc4f42ba2fa3,Item_IT_774,Lumenhymn Ticket
d09f321d-8cff-4aca-82e8-50e8d2a76b04,Item_IT_EXP_774,"A ticket you receive for attending
Lumenhymn. Can be exchanged
for festive equipment."
3bbce3a5-2ff6-4242-af9b-b8a608390bfb,Item_IT_776,Lumenhymn Catalog
1298671d-9e93-4469-8f05-49ae81523b6a,Item_IT_EXP_776,"A ticket depicting stylish
decorations. Give it to the Smithy
to get special equipment."
8b7d633d-ce68-45d9-8637-2ac1e4495af7,Item_IT_778,Chata Coin
94870d8b-7d31-4218-8d34-a6b3e6edd356,Item_IT_EXP_778,"A coin given to those who
have bested a Chatacabra
in the Arena."
2f2615a7-7ed4-48d0-9f78-39c7137a449d,Item_IT_779,Rathian Coin
62c9d9a2-b95d-4738-81ac-229065682a45,Item_IT_EXP_779,"A coin given to those who
have bested a Rathian in
the Arena."
d6dffb50-44d3-4d0c-b5de-80b5e2f92318,Item_IT_807,Pinnacle Coin
7399204e-303e-4caf-9c94-2839d520bcb6,Item_IT_EXP_807,"A commemorative coin bestowed on
hunters who have mastered the craft.
The value of its sheen? Priceless."
9908e685-07a5-41b8-9bff-ed955d4dc5dc,Item_IT_780,Felyne Ticket
f5ec44e2-ffb1-4b19-8330-e3228484c13e,Item_IT_EXP_780,"A ticket depicting sketches
of Felynes. Give it to the Smithy
to get special equipment."
7c1ab188-975e-4924-af56-1df510402b96,Item_IT_781,SF6 Ticket
d4d5f936-19a4-4374-abc7-7dd84d373fc4,Item_IT_EXP_781,"A ticket depicting seekers of
strength. Give it to the Smithy
to get special equipment."
344555ed-0eb4-441f-b480-5fa03449562b,Item_IT_791,Amstrigian Ticket
7ba1a22c-f8bd-4873-836d-73613da2d7e6,Item_IT_EXP_791,"A ticket depicting the ecology
of Amstrigian. Give it to the
Smithy to get special equipment."
c04781d7-e096-4b70-914f-5abafb4b4172,Item_IT_792,Sealed Dragon Cloth
98f0c835-d250-4bf3-b90a-dd52f32e6233,Item_IT_EXP_792,"A cloth used to seal the corpse
of a dreaded elder dragon. Truth
or lie, the ominousness is palatable."
f2f037cf-cf1a-4319-95f2-52dc438f6ea0,Item_IT_794,Necklace Ticket
abfe82d1-f1c9-4d27-b57e-8e252fc5c0e9,Item_IT_EXP_794,"A ticket depicting designs for a
striking necklace. Give it to the
Smithy to get special equipment."
2a09cc35-9090-43b9-bf2a-11a0b43842c3,Item_IT_795,Doshaguma Sketch
179756c7-fff1-4ac4-826e-67308df1d2a1,Item_IT_EXP_795,"A ticket with detailed sketches of
a Doshaguma's head. Give it to
the Smithy to get special equipment."
7f9993bb-fc51-469c-a1c9-66ae0e2eecc4,Item_IT_796,Toe Bean Ticket
f939139d-a0af-4f89-88dc-dcc4b5d275ce,Item_IT_EXP_796,"A ticket stamped with what appears
to be a Palico's pawprint. Give it to
the Smithy to get special equipment."
d2b3ee71-f4c3-4083-b7cd-909bc196cf19,Item_IT_797,Skull Ticket
589f3d51-28f2-4db9-9801-2370eab2cf65,Item_IT_EXP_797,"A ticket depicting a skull.
Give it to the Smithy to get
special equipment."
46d3b6a6-dae1-43fa-bb2b-06907df49540,Item_IT_798,Songbird Sketch
